ID_IPEDS,stabbr,highest_degree,degree_bach,public,enroll_ftug,grant_federal,year
182795,NH,9,1,0,368,471580.0,2011
182892,NH,2,1,0,55,109126.0,2011
182953,NH,2,1,0,143,163233.0,2011
182980,NH,9,1,0,269,525020.0,2011
182999,NH,2,1,0,80,131355.0,2011
183026,NH,9,1,0,916,1447763.0,2011
183035,NH,1,1,0,32,57206.0,2011
183044,NH,9,1,1,2949,3069503.0,2011
183062,NH,8,1,1,1260,1310269.0,2011
183071,NH,5,1,1,98,114517.0,2011
183080,NH,9,1,1,1017,1073058.0,2011
183099,NH,3,1,1,856,1528050.0,2011
183105,NH,3,1,1,120,295712.0,2011
183114,NH,3,1,1,77,205174.0,2011
183123,NH,3,1,1,206,442389.0,2011
183132,NH,3,1,1,273,495971.0,2011
183141,NH,3,1,1,283,360564.0,2011
183150,NH,3,1,1,188,285846.0,2011
183202,NH,2,1,0,25,16708.0,2011
183211,NH,9,1,0,196,313565.0,2011
183239,NH,5,1,0,549,438500.0,2011
183257,NH,7,1,1,59,149025.0,2011
183275,NH,5,1,0,23,40600.0,2011
183488,NJ,4,1,0,714,1343442.0,2011
183655,NJ,3,1,1,1107,2716135.0,2011
183725,NJ,2,1,0,471,1108785.0,2011
183743,NJ,3,1,1,2857,6001203.0,2011
183789,NJ,5,1,0,630,2154298.0,2011
183822,NJ,7,1,0,383,1421771.0,2011
183859,NJ,3,1,1,2633,3706721.0,2011
183877,NJ,3,1,1,1862,2919135.0,2011
183910,NJ,9,1,0,306,648000.0,2011
183938,NJ,3,1,1,2028,3072151.0,2011
183974,NJ,7,1,0,291,473968.0,2011
183983,NJ,2,1,1,100,234145.0,2011
184047,NJ,2,1,0,81,128868.0,2011
184056,NJ,2,1,0,471,1731034.0,2011
184092,NJ,4,1,0,812,3512020.0,2011
184180,NJ,3,1,1,1511,1609036.0,2011
184205,NJ,3,1,1,631,1724706.0,2011
184278,NJ,1,1,0,198,394346.0,2011
184348,NJ,9,1,0,454,746143.0,2011
184427,NJ,4,1,0,185,510676.0,2011
184481,NJ,3,1,1,2276,7417165.0,2011
184506,NJ,2,1,0,46,161826.0,2011
184603,NJ,9,1,0,654,2112697.0,2011
184612,NJ,9,1,0,341,901536.0,2011
184694,NJ,9,1,0,578,1201447.0,2011
184746,NJ,2,1,0,102,363598.0,2011
184773,NJ,8,1,0,243,718400.0,2011
184782,NJ,9,1,1,1556,2064085.0,2011
184791,NJ,3,1,1,1666,2957252.0,2011
184816,NJ,2,1,0,73,280490.0,2011
184870,NJ,2,1,0,552,1339398.0,2011
184959,NJ,4,1,0,75,264307.0,2011
184968,NJ,4,1,0,7,1350.0,2011
184995,NJ,3,1,1,2082,8632206.0,2011
185129,NJ,9,1,1,672,2233145.0,2011
185174,NJ,4,1,0,29,37775.0,2011
185262,NJ,9,1,1,1794,3807728.0,2011
185332,NJ,2,1,0,668,1298516.0,2011
185396,NJ,2,1,0,669,2432031.0,2011
185466,NJ,2,1,0,138,125000.0,2011
185509,NJ,3,1,1,1367,1288993.0,2011
185536,NJ,3,1,1,2076,4449028.0,2011
185572,NJ,9,1,0,944,1212373.0,2011
185590,NJ,9,1,1,2338,4408778.0,2011
185651,NJ,4,1,0,3,0.0,2011
185721,NJ,2,1,0,584,1473841.0,2011
185767,NJ,2,1,0,65,260088.0,2011
185828,NJ,9,1,1,903,1483347.0,2011
185873,NJ,3,1,1,2004,3265919.0,2011
185970,NJ,2,1,0,88,243755.0,2011
186016,NJ,2,1,0,117,238925.0,2011
186034,NJ,3,1,1,757,2020561.0,2011
186052,NJ,4,1,0,502,1496190.0,2011
186131,NJ,9,1,0,1298,881144.0,2011
186186,NJ,5,1,0,29,70750.0,2011
186201,NJ,7,1,1,893,949096.0,2011
186274,NJ,2,1,0,65,194972.0,2011
186283,NJ,8,1,0,939,1154501.0,2011
186335,NJ,2,1,0,33,99758.0,2011
186371,NJ,9,1,1,532,935816.0,2011
186380,NJ,9,1,1,6067,8793504.0,2011
186399,NJ,9,1,1,981,2143104.0,2011
186432,NJ,9,1,0,417,1127326.0,2011
186469,NJ,3,1,1,251,524392.0,2011
186584,NJ,9,1,0,989,1882087.0,2011
186593,NJ,2,1,0,31,91928.0,2011
186618,NJ,9,1,0,179,644983.0,2011
186645,NJ,3,1,1,1228,1775547.0,2011
186867,NJ,9,1,0,558,698535.0,2011
186876,NJ,9,1,1,973,1642504.0,2011
186900,NJ,5,1,0,8,23120.0,2011
187000,NJ,4,1,0,57,172800.0,2011
187134,NJ,8,1,1,1371,1210535.0,2011
187198,NJ,3,1,1,1713,4943229.0,2011
187444,NJ,9,1,1,1394,2729206.0,2011
187505,NM,2,1,0,1278,4619389.0,2011
187532,NM,4,1,1,2360,7639082.0,2011
187596,NM,5,1,1,261,1155314.0,2011
187602,NM,2,1,0,110,287056.0,2011
187620,NM,3,1,1,1150,4165181.0,2011
187639,NM,3,1,1,154,408158.0,2011
187648,NM,7,1,1,680,1651415.0,2011
187666,NM,4,1,1,527,1904298.0,2011
187745,NM,5,1,1,29,97438.0,2011
187897,NM,7,1,1,414,1080815.0,2011
187903,NM,3,1,1,314,739708.0,2011
187912,NM,3,1,1,246,434168.0,2011
187958,NM,3,1,1,319,1385262.0,2011
187967,NM,9,1,1,324,394973.0,2011
187976,NM,3,1,1,66,115475.0,2011
187985,NM,9,1,1,3267,5840294.0,2011
187994,NM,3,1,1,264,735837.0,2011
188003,NM,3,1,1,162,388558.0,2011
188021,NM,3,1,1,127,506100.0,2011
188030,NM,9,1,1,2180,4446651.0,2011
188049,NM,3,1,1,371,1422614.0,2011
188058,NM,6,1,1,219,756472.0,2011
188100,NM,4,1,1,723,2210660.0,2011
188137,NM,3,1,1,399,1124500.0,2011
188146,NM,7,1,0,173,479375.0,2011
188182,NM,7,1,0,71,194205.0,2011
188216,NM,3,1,1,103,213753.0,2011
188225,NM,3,1,1,129,528864.0,2011
188261,NM,4,1,1,112,301950.0,2011
188304,NM,7,1,1,334,1062458.0,2011
188340,NY,7,1,0,293,1218041.0,2011
188429,NY,9,1,0,979,1609645.0,2011
188438,NY,3,1,1,616,1254110.0,2011
188517,NY,5,1,0,93,456963.0,2011
188526,NY,9,1,0,213,239865.0,2011
188641,NY,9,1,0,560,1202426.0,2011
188650,NY,2,1,0,1112,3240706.0,2011
188669,NY,4,1,0,27,48975.0,2011
188678,NY,3,1,0,79,191735.0,2011
188687,NY,3,1,0,34,54925.0,2011
188696,NY,4,1,0,74,71950.0,2011
188854,NY,5,1,0,514,868112.0,2011
188890,NY,2,1,0,2214,6472980.0,2011
188915,NY,4,1,0,14,34235.0,2011
188942,NY,4,1,0,38,179525.0,2011
188988,NY,2,1,0,438,793879.0,2011
189088,NY,9,1,0,486,470672.0,2011
189097,NY,5,1,0,606,656360.0,2011
189219,NY,1,1,0,345,522000.0,2011
189228,NY,5,1,0,969,2921746.0,2011
189264,NY,5,1,0,14,50800.0,2011
189273,NY,9,1,0,20,44550.0,2011
189404,NY,2,1,0,24,115400.0,2011
189413,NY,7,1,0,282,692681.0,2011
189422,NY,3,1,0,268,1043687.0,2011
189459,NY,5,1,0,291,1095775.0,2011
189468,NY,2,1,0,183,486365.0,2011
189477,NY,2,1,0,369,950106.0,2011
189547,NY,3,1,1,1489,3349043.0,2011
189556,NY,5,1,0,35,144818.0,2011
189565,NY,5,1,0,83,369162.0,2011
189574,NY,3,1,0,177,906073.0,2011
189583,NY,5,1,0,131,683830.0,2011
189592,NY,3,1,0,65,315505.0,2011
189705,NY,7,1,0,810,1316481.0,2011
189714,NY,2,1,0,16,38531.0,2011
189811,NY,3,1,0,8,10163.0,2011
189839,NY,3,1,1,655,2137246.0,2011
189848,NY,5,1,0,271,741960.0,2011
189857,NY,7,1,0,88,429100.0,2011
189954,NY,2,1,0,34,167405.0,2011
190008,NY,4,1,0,12,24450.0,2011
190044,NY,9,1,0,851,1586565.0,2011
190053,NY,3,1,1,481,1140324.0,2011
190099,NY,7,1,0,764,436530.0,2011
190114,NY,7,1,0,94,352784.0,2011
190150,NY,9,1,0,1386,1587323.0,2011
190169,NY,3,1,1,342,782589.0,2011
190239,NY,2,1,0,92,373990.0,2011
190248,NY,7,1,0,135,278125.0,2011
190293,NY,2,1,0,43,186340.0,2011
190309,NY,2,1,0,16,65100.0,2011
190318,NY,2,1,0,171,495406.0,2011
190372,NY,7,1,0,198,165037.0,2011
190415,NY,9,1,0,3307,3280066.0,2011
190442,NY,3,1,1,785,1942358.0,2011
190451,NY,3,1,0,21,32868.0,2011
190503,NY,5,1,0,532,691937.0,2011
190512,NY,7,1,1,1301,3393673.0,2011
190521,NY,3,1,1,5131,19357405.0,2011
190530,NY,3,1,1,1806,7453899.0,2011
190549,NY,8,1,1,1139,3356681.0,2011
190558,NY,8,1,1,2293,5843879.0,2011
190567,NY,9,1,1,1501,4604191.0,2011
190585,NY,3,1,1,1135,4794144.0,2011
190594,NY,9,1,1,2130,5038213.0,2011
190600,NY,7,1,1,1745,5327405.0,2011
190619,NY,3,1,1,2547,8418231.0,2011
190628,NY,3,1,1,2665,9099130.0,2011
190637,NY,8,1,1,608,2208901.0,2011
190646,NY,5,1,1,1126,4173116.0,2011
190655,NY,5,1,1,2951,10451092.0,2011
190664,NY,8,1,1,1419,3325111.0,2011
190673,NY,3,1,1,3326,9461239.0,2011
190691,NY,7,1,1,932,3387932.0,2011
190707,NY,4,1,0,4,1464.0,2011
190716,NY,9,1,0,269,465554.0,2011
190725,NY,9,1,0,435,841805.0,2011
190761,NY,9,1,0,352,894610.0,2011
190840,NY,3,1,1,1933,3570238.0,2011
190956,NY,3,1,0,1,0.0,2011
190974,NY,3,1,0,143,295119.0,2011
190983,NY,7,1,0,329,469370.0,2011
191083,NY,3,1,1,2578,8091584.0,2011
191126,NY,7,1,1,1123,1595791.0,2011
191199,NY,3,1,1,1509,3810118.0,2011
191205,NY,9,1,0,236,459978.0,2011
191241,NY,9,1,0,1962,1852638.0,2011
191287,NY,1,1,0,274,119041.0,2011
191302,NY,3,1,1,655,1772886.0,2011
191311,NY,1,1,0,81,36701.0,2011
191339,NY,3,1,1,1188,3649438.0,2011
191515,NY,5,1,0,481,325810.0,2011
191533,NY,5,1,0,489,905425.0,2011
191612,NY,3,1,1,969,2536647.0,2011
191621,NY,7,1,0,225,567143.0,2011
191630,NY,7,1,0,681,799792.0,2011
191649,NY,9,1,0,1672,2130322.0,2011
191676,NY,7,1,0,266,503940.0,2011
191719,NY,3,1,1,2628,4801840.0,2011
191728,NY,4,1,0,1079,4079306.0,2011
191834,NY,2,1,0,817,1112054.0,2011
191931,NY,8,1,0,812,1158275.0,2011
191959,NY,3,1,0,53,168172.0,2011
191968,NY,9,1,0,1625,1969936.0,2011
191986,NY,3,1,1,1058,2995689.0,2011
192004,NY,5,1,0,71,216936.0,2011
192022,NY,3,1,1,765,1931944.0,2011
192040,NY,9,1,0,42,0.0,2011
192110,NY,9,1,0,101,102050.0,2011
192165,NY,5,1,0,26,107959.0,2011
192192,NY,7,1,0,262,570599.0,2011
192271,NY,7,1,0,331,471046.0,2011
192323,NY,8,1,0,636,1538220.0,2011
192439,NY,9,1,0,1039,4133768.0,2011
192448,NY,9,1,0,909,1708332.0,2011
192484,NY,2,1,0,72,270358.0,2011
192509,NY,4,1,0,143,674400.0,2011
192624,NY,5,1,0,33,130185.0,2011
192688,NY,3,1,0,317,1375600.0,2011
192703,NY,7,1,0,805,961580.0,2011
192712,NY,9,1,0,101,96605.0,2011
192749,NY,9,1,0,532,874225.0,2011
192785,NY,5,1,0,32,90866.0,2011
192819,NY,7,1,0,1174,857880.0,2011
192864,NY,5,1,0,420,560739.0,2011
192925,NY,9,1,0,373,1111380.0,2011
192961,NY,3,1,0,1,0.0,2011
193016,NY,9,1,0,1174,4091671.0,2011
193052,NY,8,1,0,14,45200.0,2011
193061,NY,9,1,0,14,74350.0,2011
193070,NY,9,1,0,15,52000.0,2011
193122,NY,2,1,1,95,207760.0,2011
193186,NY,2,1,0,76,213151.0,2011
193201,NY,3,1,0,160,871890.0,2011
193247,NY,9,1,0,45,99125.0,2011
193265,NY,2,1,0,112,315806.0,2011
193283,NY,3,1,1,1656,5228493.0,2011
193292,NY,9,1,0,396,786290.0,2011
193308,NY,7,1,0,1347,5319446.0,2011
193326,NY,3,1,1,3693,10032182.0,2011
193353,NY,8,1,0,453,644948.0,2011
193399,NY,8,1,0,438,1232805.0,2011
193478,NY,3,1,1,4319,8916374.0,2011
193584,NY,9,1,0,439,622965.0,2011
193609,NY,4,1,0,61,49900.0,2011
193645,NY,8,1,0,568,2545211.0,2011
193654,NY,9,1,0,1067,1135950.0,2011
193672,NY,1,1,0,20,57275.0,2011
193858,NY,2,1,0,407,1931119.0,2011
193900,NY,9,1,0,4855,5258453.0,2011
193946,NY,3,1,1,1446,3567748.0,2011
193973,NY,9,1,0,630,1155792.0,2011
193991,NY,2,1,0,25,46100.0,2011
194028,NY,3,1,1,349,859027.0,2011
194091,NY,9,1,0,823,1651420.0,2011
194116,NY,7,1,0,11,31740.0,2011
194161,NY,9,1,0,295,958315.0,2011
194189,NY,5,1,0,8,27900.0,2011
194222,NY,3,1,1,2293,3167386.0,2011
194240,NY,3,1,1,1272,2313533.0,2011
194259,NY,2,1,1,19,122445.0,2011
194310,NY,9,1,0,1564,3645676.0,2011
194392,NY,5,1,0,326,627759.0,2011
194435,NY,2,1,0,42,168302.0,2011
194499,NY,5,1,0,249,1084315.0,2011
194569,NY,5,1,0,34,122225.0,2011
194578,NY,8,1,0,647,716810.0,2011
194657,NY,9,1,0,42,63936.0,2011
194666,NY,7,1,0,52,305384.0,2011
194693,NY,5,1,0,22,33350.0,2011
194763,NY,9,1,0,102,93575.0,2011
194824,NY,9,1,0,1186,993828.0,2011
194879,NY,2,1,0,68,194093.0,2011
194958,NY,7,1,0,236,484376.0,2011
195003,NY,9,1,0,2669,4415246.0,2011
195030,NY,9,1,0,1273,1276721.0,2011
195058,NY,3,1,1,1486,2059694.0,2011
195067,NY,2,1,0,311,1249006.0,2011
195128,NY,9,1,0,306,853829.0,2011
195164,NY,8,1,0,489,822181.0,2011
195173,NY,7,1,0,453,929967.0,2011
195191,NY,3,1,0,7,7850.0,2011
195216,NY,8,1,0,645,657010.0,2011
195234,NY,8,1,0,595,1115373.0,2011
195243,NY,8,1,0,302,460285.0,2011
195289,NY,3,1,0,1,2775.0,2011
195304,NY,7,1,0,374,286321.0,2011
195322,NY,3,1,1,857,2491869.0,2011
195438,NY,7,1,0,20,16100.0,2011
195474,NY,7,1,0,782,826232.0,2011
195526,NY,7,1,0,663,485506.0,2011
195544,NY,7,1,0,649,934234.0,2011
195720,NY,9,1,0,554,713735.0,2011
195809,NY,9,1,0,2761,6446412.0,2011
195845,NY,3,1,0,43,104760.0,2011
195933,NY,2,1,0,1623,3366266.0,2011
195988,NY,4,1,1,423,1416970.0,2011
196006,NY,5,1,1,1077,2791425.0,2011
196015,NY,5,1,1,945,2969171.0,2011
196024,NY,5,1,1,884,2062026.0,2011
196033,NY,5,1,1,749,1729246.0,2011
196042,NY,5,1,1,921,1394068.0,2011
196051,NY,5,1,1,1003,2801043.0,2011
196060,NY,9,1,1,2419,4058862.0,2011
196079,NY,9,1,1,2435,2892820.0,2011
196088,NY,9,1,1,3234,5043439.0,2011
196097,NY,9,1,1,2516,4502178.0,2011
196103,NY,9,1,1,287,250995.0,2011
196112,NY,8,1,1,198,328609.0,2011
196121,NY,8,1,1,1050,1763373.0,2011
196130,NY,8,1,1,1391,3364289.0,2011
196149,NY,8,1,1,1201,1720089.0,2011
196158,NY,8,1,1,1122,1637480.0,2011
196167,NY,7,1,1,1008,761741.0,2011
196176,NY,8,1,1,1162,1740242.0,2011
196185,NY,8,1,1,1172,1363199.0,2011
196194,NY,8,1,1,1334,2012978.0,2011
196200,NY,7,1,1,897,1690590.0,2011
196219,NY,8,1,1,797,1116833.0,2011
196237,NY,8,1,1,399,1126343.0,2011
196246,NY,8,1,1,959,1749213.0,2011
196264,NY,7,1,1,144,481881.0,2011
196291,NY,7,1,1,367,307265.0,2011
196389,NY,3,1,0,93,125085.0,2011
196413,NY,9,1,0,3398,4331446.0,2011
196431,NY,5,1,0,74,378975.0,2011
196477,NY,3,1,0,1089,3949748.0,2011
196565,NY,3,1,1,1053,2938888.0,2011
196583,NY,5,1,0,60,60650.0,2011
196592,NY,9,1,0,898,3251250.0,2011
196653,NY,5,1,0,112,355572.0,2011
196699,NY,3,1,1,598,1582836.0,2011
196866,NY,5,1,0,572,547549.0,2011
197018,NY,7,1,0,355,1708113.0,2011
197027,NY,7,1,1,242,82906.0,2011
197045,NY,9,1,0,530,1028183.0,2011
197133,NY,7,1,0,669,877795.0,2011
197142,NY,5,1,0,84,256468.0,2011
197151,NY,7,1,0,643,937775.0,2011
197197,NY,8,1,0,470,548463.0,2011
197221,NY,5,1,0,21,0.0,2011
197230,NY,5,1,0,137,345330.0,2011
197285,NY,5,1,0,224,963009.0,2011
197294,NY,3,1,1,2215,5232715.0,2011
197337,NY,2,1,0,37,135051.0,2011
197522,NY,3,1,0,234,1167853.0,2011
197531,NY,4,1,0,451,899320.0,2011
197601,NY,5,1,0,21,128102.0,2011
197610,NY,9,1,0,36,82300.0,2011
197647,NY,9,1,0,26,44700.0,2011
197674,NY,7,1,0,70,235350.0,2011
197692,NY,7,1,0,26,15066.0,2011
197708,NY,9,1,0,891,1200684.0,2011
197735,NY,9,1,0,87,429750.0,2011
197744,NY,9,1,0,18,39350.0,2011
197814,NC,3,1,1,399,1190797.0,2011
197832,NC,5,1,0,244,894971.0,2011
197850,NC,3,1,1,95,306905.0,2011
197869,NC,9,1,1,2971,2502327.0,2011
197887,NC,3,1,1,468,1282361.0,2011
197911,NC,7,1,0,235,598579.0,2011
197966,NC,3,1,1,220,712674.0,2011
197984,NC,5,1,0,269,468125.0,2011
197993,NC,5,1,0,158,742098.0,2011
198011,NC,3,1,1,133,311954.0,2011
198039,NC,3,1,1,237,702299.0,2011
198066,NC,5,1,0,190,363879.0,2011
198084,NC,3,1,1,257,453793.0,2011
198109,NC,5,1,0,22,54685.0,2011
198118,NC,3,1,1,426,1113228.0,2011
198136,NC,9,1,0,867,1702113.0,2011
198154,NC,3,1,1,987,2101378.0,2011
198190,NC,1,1,0,26,40275.0,2011
198206,NC,3,1,1,180,508637.0,2011
198215,NC,7,1,0,306,640813.0,2011
198233,NC,3,1,1,505,1464971.0,2011
198251,NC,3,1,1,468,1131177.0,2011
198260,NC,3,1,1,1284,3042369.0,2011
198303,NC,7,1,0,578,1948931.0,2011
198321,NC,3,1,1,382,1317400.0,2011
198330,NC,3,1,1,527,1252708.0,2011
198367,NC,3,1,1,247,660496.0,2011
198376,NC,3,1,1,497,1599262.0,2011
198385,NC,5,1,0,488,238443.0,2011
198419,NC,9,1,0,1722,1005731.0,2011
198455,NC,3,1,1,326,954150.0,2011
198464,NC,9,1,1,3873,5570594.0,2011
198491,NC,3,1,1,315,1129712.0,2011
198507,NC,7,1,1,387,1429943.0,2011
198516,NC,9,1,0,1417,653966.0,2011
198534,NC,4,1,1,1028,3431363.0,2011
198543,NC,9,1,1,647,2749656.0,2011
198552,NC,4,1,1,906,2692927.0,2011
198561,NC,9,1,0,481,1019734.0,2011
198570,NC,3,1,1,470,1244849.0,2011
198598,NC,7,1,0,223,501618.0,2011
198613,NC,5,1,0,354,547623.0,2011
198622,NC,3,1,1,1937,6581391.0,2011
198640,NC,3,1,1,226,900186.0,2011
198668,NC,3,1,1,148,473965.0,2011
198677,NC,5,1,0,8,34451.0,2011
198695,NC,9,1,0,1269,838965.0,2011
198710,NC,3,1,1,258,672434.0,2011
198729,NC,3,1,1,148,621665.0,2011
198747,NC,9,1,0,10,23755.0,2011
198756,NC,5,1,0,373,1193636.0,2011
198774,NC,4,1,1,502,1344247.0,2011
198808,NC,5,1,0,207,409641.0,2011
198817,NC,3,1,1,414,1415662.0,2011
198835,NC,7,1,0,400,885309.0,2011
198844,NC,2,1,0,85,300250.0,2011
198862,NC,5,1,0,339,1406599.0,2011
198871,NC,3,1,0,358,1243259.0,2011
198899,NC,7,1,0,385,1050349.0,2011
198905,NC,3,1,1,113,432996.0,2011
198914,NC,3,1,1,101,279060.0,2011
198923,NC,3,1,1,144,475736.0,2011
198950,NC,7,1,0,397,737553.0,2011
198969,NC,7,1,0,478,1031797.0,2011
198978,NC,5,1,0,210,673633.0,2011
198987,NC,3,1,1,403,1240211.0,2011
199005,NC,2,1,0,13,27566.0,2011
199023,NC,3,1,1,70,240464.0,2011
199032,NC,7,1,0,87,213191.0,2011
199069,NC,5,1,0,241,619615.0,2011
199078,NC,2,1,0,25,74636.0,2011
199087,NC,3,1,1,399,1362583.0,2011
199102,NC,9,1,1,1867,6345305.0,2011
199111,NC,7,1,1,538,714688.0,2011
199120,NC,9,1,1,4025,3828016.0,2011
199139,NC,9,1,1,3142,5022979.0,2011
199148,NC,9,1,1,2417,4733069.0,2011
199157,NC,9,1,1,1244,4883967.0,2011
199184,NC,8,1,1,178,289618.0,2011
199193,NC,9,1,1,4681,4392897.0,2011
199209,NC,5,1,0,191,534270.0,2011
199218,NC,9,1,1,1979,1693885.0,2011
199263,NC,4,1,1,32,70350.0,2011
199272,NC,5,1,0,131,314124.0,2011
199281,NC,7,1,1,1018,2531461.0,2011
199306,NC,7,1,0,199,362524.0,2011
199324,NC,3,1,1,223,658458.0,2011
199333,NC,3,1,1,710,2085994.0,2011
199412,NC,7,1,0,357,504971.0,2011
199421,NC,3,1,1,348,1079565.0,2011
199449,NC,3,1,1,312,1190484.0,2011
199458,NC,5,1,0,27,80129.0,2011
199467,NC,3,1,1,70,238805.0,2011
199476,NC,3,1,1,243,643313.0,2011
199485,NC,3,1,1,297,893301.0,2011
199494,NC,3,1,1,664,2178729.0,2011
199582,NC,5,1,0,455,1589221.0,2011
199607,NC,7,1,0,191,430081.0,2011
199625,NC,3,1,1,219,502845.0,2011
199634,NC,3,1,1,440,1250037.0,2011
199643,NC,7,1,0,533,2236204.0,2011
199689,NC,2,1,0,41,115125.0,2011
199698,NC,7,1,0,142,241429.0,2011
199722,NC,3,1,1,195,686308.0,2011
199731,NC,3,1,1,107,362945.0,2011
199740,NC,3,1,1,368,1107836.0,2011
199768,NC,3,1,1,475,1333049.0,2011
199786,NC,3,1,1,549,1564051.0,2011
199795,NC,3,1,1,79,328955.0,2011
199838,NC,3,1,1,253,826665.0,2011
199847,NC,9,1,0,1237,1765548.0,2011
199856,NC,3,1,1,1253,3787591.0,2011
199865,NC,7,1,0,227,310453.0,2011
199892,NC,3,1,1,417,537198.0,2011
199908,NC,3,1,1,371,1444048.0,2011
199926,NC,3,1,1,398,837962.0,2011
199953,NC,3,1,1,201,702107.0,2011
199962,NC,9,1,0,536,951516.0,2011
199980,NC,2,1,0,48,157267.0,2011
199999,NC,9,1,1,806,2978383.0,2011
200004,NC,9,1,1,1508,2515104.0,2011
200013,ND,5,1,0,23,92748.0,2011
200022,ND,5,1,1,838,1261615.0,2011
200059,ND,5,1,1,311,407323.0,2011
200086,ND,5,1,1,24,115437.0,2011
200110,ND,4,1,0,43,92047.0,2011
200129,ND,4,1,0,40,127700.0,2011
200156,ND,7,1,0,234,225065.0,2011
200165,ND,4,1,0,71,183293.0,2011
200192,ND,4,1,1,171,373024.0,2011
200208,ND,3,1,1,38,97882.0,2011
200217,ND,9,1,0,372,607417.0,2011
200226,ND,5,1,1,150,253192.0,2011
200253,ND,8,1,1,437,423779.0,2011
200262,ND,2,1,0,5,19023.0,2011
200280,ND,9,1,1,2086,1867166.0,2011
200305,ND,4,1,1,710,1560240.0,2011
200314,ND,3,1,1,186,376261.0,2011
200332,ND,9,1,1,2452,2347592.0,2011
200341,ND,4,1,1,152,170714.0,2011
200387,ND,4,1,0,47,68725.0,2011
200466,ND,5,1,1,43,212253.0,2011
200484,ND,5,1,0,46,137799.0,2011
200527,ND,5,1,0,117,354019.0,2011
200554,ND,5,1,0,126,398025.0,2011
200572,ND,7,1,1,195,309959.0,2011
200590,OH,3,1,0,37,192950.0,2011
200624,OH,3,1,0,13,36988.0,2011
200633,OH,3,1,0,42,188985.0,2011
200785,OH,5,1,0,97,353219.0,2011
200800,OH,9,1,1,4371,9235849.0,2011
200828,OH,2,1,1,86,214716.0,2011
200846,OH,3,1,1,332,696750.0,2011
200873,OH,5,1,0,9,27475.0,2011
201016,OH,3,1,0,92,334266.0,2011
201034,OH,2,1,1,90,163940.0,2011
201061,OH,7,1,0,63,133404.0,2011
201098,OH,2,1,1,97,317726.0,2011
201104,OH,9,1,0,608,1154490.0,2011
201131,OH,2,1,1,147,419328.0,2011
201159,OH,2,1,1,195,125058.0,2011
201177,OH,3,1,0,2,5550.0,2011
201195,OH,7,1,0,665,1055640.0,2011
201283,OH,3,1,1,280,977173.0,2011
201371,OH,7,1,0,250,540580.0,2011
201399,OH,3,1,0,70,358421.0,2011
201432,OH,3,1,1,313,771825.0,2011
201441,OH,9,1,1,3809,6454567.0,2011
201469,OH,5,1,0,51,233005.0,2011
201478,OH,2,1,1,156,464497.0,2011
201496,OH,2,1,1,373,680240.0,2011
201539,OH,2,1,1,38,175363.0,2011
201548,OH,9,1,0,626,1048191.0,2011
201645,OH,9,1,0,902,879964.0,2011
201654,OH,9,1,0,851,664030.0,2011
201672,OH,3,1,1,429,1198960.0,2011
201681,OH,2,1,0,160,272012.0,2011
201690,OH,7,1,1,712,3486388.0,2011
201751,OH,3,1,0,50,247975.0,2011
201803,OH,2,1,1,222,563883.0,2011
201821,OH,3,1,0,25,19600.0,2011
201858,OH,7,1,0,109,221595.0,2011
201885,OH,9,1,1,4250,4294858.0,2011
201928,OH,3,1,1,635,979527.0,2011
201946,OH,6,1,1,732,1647955.0,2011
201955,OH,6,1,1,926,2107462.0,2011
201964,OH,7,1,0,324,765436.0,2011
201973,OH,3,1,1,441,1229510.0,2011
201982,WV,4,1,0,15,33375.0,2011
202046,OH,5,1,0,116,278903.0,2011
202055,OH,2,1,0,147,407575.0,2011
202073,OH,9,1,0,55,75650.0,2011
202134,OH,9,1,1,1328,3007829.0,2011
202152,OH,2,1,1,142,504400.0,2011
202161,OH,3,1,0,159,619710.0,2011
202170,OH,7,1,0,286,475173.0,2011
202222,OH,4,1,1,2145,6388465.0,2011
202356,OH,3,1,1,1824,6431357.0,2011
202435,OH,3,1,0,20,82716.0,2011
202453,OH,4,1,0,29,102102.0,2011
202480,OH,9,1,0,1953,1319660.0,2011
202514,OH,7,1,0,293,681776.0,2011
202523,OH,5,1,0,606,596923.0,2011
202648,OH,3,1,1,367,891836.0,2011
202657,OH,4,1,1,254,684936.0,2011
202684,OH,5,1,0,59,341280.0,2011
202763,OH,9,1,0,587,774052.0,2011
202806,OH,7,1,0,63,140112.0,2011
202888,OH,2,1,0,63,138112.0,2011
202903,OH,5,1,0,70,170548.0,2011
202912,OH,5,1,0,8,14900.0,2011
202949,OH,4,1,1,163,529355.0,2011
202985,OH,2,1,1,36,83191.0,2011
203030,OH,2,1,1,63,252000.0,2011
203085,OH,7,1,0,282,552724.0,2011
203128,OH,7,1,0,303,735171.0,2011
203146,OH,2,1,0,237,486113.0,2011
203155,OH,4,1,1,1137,3064006.0,2011
203234,OH,1,1,0,80,241460.0,2011
203289,OH,3,1,0,17,64866.0,2011
203331,OH,3,1,1,302,988544.0,2011
203368,OH,8,1,0,744,852658.0,2011
203386,OH,5,1,0,70,101483.0,2011
203438,OH,4,1,0,64,66341.0,2011
203447,OH,5,1,1,273,920031.0,2011
203456,OH,5,1,1,133,434682.0,2011
203465,OH,5,1,1,638,1471243.0,2011
203474,OH,5,1,1,310,966200.0,2011
203483,OH,5,1,1,323,876090.0,2011
203492,OH,5,1,1,253,733658.0,2011
